-0.20299999999999999	-0.819	1.712	0	1	-1.571
-0.19249999999999998	-0.819	1.7165	0	1	-1.571
-0.182	-0.819	1.721	0	1	-1.571
-0.17149999999999999	-0.819	1.7255	0	1	-1.571
-0.16099999999999998	-0.819	1.73	0	1	-1.571
-0.1505	-0.819	1.7345	0	1	-1.571
-0.13999999999999999	-0.819	1.7389999999999999	0	1	-1.571
-0.1295	-0.819	1.7435	0	1	-1.571
-0.119	-0.819	1.748	0	1	-1.571
-0.10850000000000001	-0.819	1.7525	0	1	-1.571
-0.09799999999999998	-0.819	1.757	0	1	-1.571
-0.08750000000000002	-0.819	1.7614999999999998	0	1	-1.571
-0.07700000000000001	-0.819	1.766	0	1	-1.571
-0.0665	-0.819	1.7705	0	1	-1.571
-0.055999999999999994	-0.819	1.775	0	1	-1.571
-0.045499999999999985	-0.819	1.7794999999999999	0	1	-1.571
-0.034999999999999976	-0.819	1.784	0	1	-1.571
-0.024499999999999966	-0.819	1.7885	0	1	-1.571
-0.014000000000000012	-0.819	1.793	0	1	-1.571
-0.003500000000000003	-0.819	1.7974999999999999	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
0	-0.819	1.799	0	1	-1.571
-0.0034999999999999996	-0.819	1.799	0	1.01	-1.571
-0.013999999999999999	-0.819	1.799	0	1.04	-1.571
-0.0245	-0.819	1.799	0	1.07	-1.571
-0.034999999999999996	-0.819	1.799	0	1.1	-1.571
-0.0455	-0.819	1.799	0	1.13	-1.571
-0.055999999999999994	-0.819	1.799	0	1.16	-1.571
-0.06649999999999999	-0.819	1.799	0	1.19	-1.571
-0.077	-0.819	1.799	0	1.22	-1.571
-0.0875	-0.819	1.799	0	1.25	-1.571
-0.098	-0.819	1.799	0	1.28	-1.571
-0.1085	-0.819	1.799	0	1.31	-1.571
-0.119	-0.819	1.799	0	1.34	-1.571
-0.1295	-0.819	1.799	0	1.37	-1.571
-0.13999999999999999	-0.819	1.799	0	1.4	-1.571
-0.1505	-0.819	1.799	0	1.43	-1.571
-0.161	-0.819	1.799	0	1.46	-1.571
-0.17149999999999999	-0.819	1.799	0	1.49	-1.571
-0.182	-0.819	1.799	0	1.52	-1.571
-0.1925	-0.819	1.799	0	1.55	-1.571
-0.20299999999999999	-0.819	1.799	0	1.58	-1.571
-0.2135	-0.819	1.799	0	1.61	-1.571
-0.22399999999999998	-0.819	1.799	0	1.64	-1.571
-0.2345	-0.819	1.799	0	1.67	-1.571
-0.24499999999999997	-0.819	1.799	0	1.70	-1.571
-0.2555	-0.819	1.799	0	1.73	-1.571
-0.26599999999999996	-0.819	1.799	0	1.76	-1.571
-0.27649999999999997	-0.819	1.799	0	1.79	-1.571
-0.287	-0.819	1.799	0	1.82	-1.571
-0.2975	-0.819	1.799	0	1.85	-1.571
-0.308	-0.819	1.799	0	1.88	-1.571
-0.3185	-0.819	1.799	0	1.91	-1.571
-0.32899999999999996	-0.819	1.799	0	1.84	-1.571
-0.33949999999999997	-0.819	1.799	0	1.97	-1.571
-0.35	-0.819	1.799	0	2	-1.571
